raw,sentids,filename,img_id,positive_sentence,negative_sentence,label,split,num_labels
"[""A very young girl playing with a bubble-blowing wand, holding a bottle of bubble solution and walking through a park or field."", ""A little girl with brown hair is blowing the petals off of a flower."", ""A small girl in a dress blows bubbles in a grassy field."", ""A little girl is blowing bubbles in a field."", ""A little girl blowing bubbles.""]","[1435, 1436, 1437, 1438, 1439]",1097710887.jpg,287,A girl blows bubbles.,Bubbles are blown by a girl.,0,train,6
"[""A man in a blue tee-shirt, wearing a cap, is riding a white horse down a dirt road, in a rural setting of grass and hills."", ""A man wearing a ball cap and a blue T-shirt rides a white horse down a dirt road through lush, green nature."", ""A boy wearing a blue shirt riding a gray horse on a gravel path through the green overgrown field."", ""A person wearing a blue shirt, rides a white horse along a dusty country road."", ""A person is riding on a horse along a sandy trail in a grassy region.""]","[2830, 2831, 2832, 2833, 2834]",1188670028.jpg,566,A man rides a horse.,A horse is ridden by a man.,0,train,8
"[""A young boy wearing a black shirt, brown pants and a black watch has his hand on a white folded chair which is on the top of a large stack of similar folding chairs."", ""A young man wearing a black shirt takes a folding chair from a large stack."", ""A person helping to set up chairs for a big event."", ""A young man in a black shirt stacks chairs."", ""A boy is setting up folding chairs.""]","[1425, 1426, 1427, 1428, 1429]",1097463464.jpg,285,A boy stacks chairs.,Chairs are stacked by a boy.,0,train,6
"[""A man shovels snow off of a roof while another stands in the contraption that allowed them to reach the high place."", ""Two men cleaning snow from a roof, one's in a lifter, while the other is actually on the roof."", ""A man shoveling snow off the roof of a building."", ""Two people working on removing snow from a roof."", ""Two men work to shovel snow from rooftops.""]","[1420, 1421, 1422, 1423, 1424]",109741554.jpg,284,Men shovel snow.,Snow is shoveled by men.,0,train,8
"[""Two helmeted men sit on yellow snowmobiles while another man stands behind watching."", ""People pose with helmets and goggles on while riding snowmobiles."", ""Several people are taking a break while on a snowmobiling ride."", ""People are riding around on snowmobiles."", ""Three people and two snowmobiles.""]","[1415, 1416, 1417, 1418, 1419]",109738916.jpg,283,People ride snowmobiles.,Snowmobiles are ridden by people.,0,train,6
"[""A snowmobile rider flies through the air on his or her machine in front of tall pine trees."", ""Rider jumps snowmobile high in rural area."", ""A person on a snowmobile in mid jump."", ""A snowmobiler flies through the air."", ""The man is up in the air.""]","[1410, 1411, 1412, 1413, 1414]",109738763.jpg,282,A rider jumps a snowmobile.,A snowmobile is jumped by a rider.,0,train,4
"[""A boy wearing blue and yellow walking on a cliff edge."", ""A boy in yellow shorts is standing on top of a cliff."", ""A young child is standing alone on some jagged rocks."", ""A little boy standing high in the air on a rock."", ""Child stands near edge of cliff.""]","[1400, 1401, 1402, 1403, 1404]",109671650.jpg,280,A boy stands on a cliff.,A cliff is stood on by a boy.,0,train,2
"[""A girl in a polka dotted blue jean dress walks barefoot on a balance beam."", ""A girl in a jean dress is walking along a raised balance beam."", ""The little girl is walking a beam in gymnastics class."", ""A little girl balances on a gymnastics beam."", ""A little girl is walking on a balance beam.""]","[1395, 1396, 1397, 1398, 1399]",109656696.jpg,279,A girl walks on a beam.,A beam is walked on by a girl.,0,train,2
"[""Redhead woman in pigtails and glasses sewing on a sewing machine."", ""A woman in a brown sweater is sewing on her machine."", ""A woman with glasses uses a sewing machine."", ""The woman in the brown sweater is sewing."", ""A woman using a sewing machine.""]","[2840, 2841, 2842, 2843, 2844]",118939364.jpg,568,A woman uses a machine.,A machine is used by a woman.,0,train,8
"[""A black and white dog is being soaked with a jet of water in a blue paddling pool."", ""A dog sticking its face into the shower from a garden hose."", ""A black and white dog drinking water from a water spray."", ""A white and black dog is jumping into a pool."", ""A small white dog gets sprayed by water""]","[1385, 1386, 1387, 1388, 1389]",1096097967.jpg,277,A dog drinks water.,Water is drunk by a dog.,0,train,6
"[""Two men barbecuing on the grill with a little girl playing in background."", ""There are two people grilling food near a body of water."", ""Two men stand behind a grill near the ocean."", ""Two men barbecuing at a beach."", ""Two men are grilling out.""]","[1365, 1366, 1367, 1368, 1369]",10956999.jpg,273,Men grill food.,Food is grilled by men.,0,train,6
"[""The dog is running out of the tunnel on a dog obedience course."", ""The small brown and white dog is running out of a small tunnel."", ""Dog running out of tunnel on obstacle course"", ""A dog runs out of a tunnel on a course."", ""A Corgi runs out of a tunnel.""]","[1355, 1356, 1357, 1358, 1359]",1095580424.jpg,271,A dog runs through a tunnel.,A tunnel is run through by a dog.,0,train,2
"[""A little boy in a striped shirt and blue jeans is blowing bubbles from a red container."", ""A young jean-clad boy is sitting on brown grass blowing bubbles out of a red container."", ""One young boy is sitting outside on a cool day blowing bubbles."", ""Young boy sitting down outside and blowing bubbles."", ""A boy has blown four bubbles on the lawn.""]","[1345, 1346, 1347, 1348, 1349]",109544260.jpg,269,A boy blows bubbles.,Bubbles are blown by a boy.,0,train,6
"[""A woman smiles while holding several green peppers at a grocery stand."", ""A young woman holds a red and green pepper at a vegetable stand."", ""A girl working at a farm market selling peppers."", ""A woman smiles as she holds some bell peppers."", ""Woman with a tank top buying green peppers.""]","[1335, 1336, 1337, 1338, 1339]",1095109931.jpg,267,A woman holds peppers.,Peppers are held by a woman.,0,train,10
"[""An oriental woman with her fist raised in the air, other oriental people around her, and a black Moped beside her."", ""A lady in a white t-shirt is looking toward the person with their arm raised in the air."", ""A woman wearing a white t-shirt has her right arm extended with her fist closed."", ""Asian girls in white t-shirts standing around a motorcycle."", ""Two young girls in a street.""]","[1330, 1331, 1332, 1333, 1334]",1094671386.jpg,266,A woman raises her fist.,A fist is raised by a woman.,0,train,2
"[""A young black person wearing a green shirt and a jacket using a sewing machine."", ""A woman wearing a brown headscarf works at a sewing machine."", ""Woman meticulously working with a sewing machine."", ""A black woman using a sowing machine."", ""Woman with a brown headscarf sewing.""]","[1325, 1326, 1327, 1328, 1329]",1094606832.jpg,265,A woman is using a sewing machine.,A sewing machine is used by a woman.,0,train,4
"[""A man wearing an orange construction hat wipes his face, while another man in an orange construction hat hoists something up on a chain pulley, while standing in front of some fire."", ""Two men in hard hats standing in front of a fire."", ""Two workers toil in a smelting factory."", ""FireFighters monitoring a cave fire."", ""Men hard at work in a hot room.""]","[2865, 2866, 2867, 2868, 2869]",1190951807.jpg,573,A man wipes his face.,Face is wiped by a man.,0,train,4
"[""A woman wearing a blue dress is drawing a picture of a boy and a girl on the sidewalk with sidewalk chalk."", ""A woman in a blue dress stands with a chalk portrait of two children playing by a stream."", ""A woman stands next to a chalk drawing in front of a barn-like structure."", ""A woman stands outside near an elaborate chalk illustration."", ""A woman standing in front of a chalk drawing""]","[1305, 1306, 1307, 1308, 1309]",1093737381.jpg,261,A woman stands in front of a drawing.,A drawing is seen by a woman.,0,train,6
"[""A person climbs a tall, flat mountain while holding onto a safety rope."", ""A person is climbing a rock while holding onto a white rope."", ""A person climbing down a sheer rock cliff using a rope"", ""A person wearing a red vest climbs up a steep rock."", ""A person rappels down a steep incline.""]","[1290, 1291, 1292, 1293, 1294]",109260216.jpg,258,A person climbs down a cliff.,A cliff is climbed down by a person.,0,train,6
"[""A man, a woman, and a younger girl are moving a device with a conveyor belt"", ""Three people push a piece of large machinery through the street."", ""People attempting to move X-ray machine down the street."", ""Three people are pushing a large machine down a street."", ""Three people are pushing a heavy machine.""]","[2880, 2881, 2882, 2883, 2884]",11914981.jpg,576,People push a machine.,A machine is pushed by people.,0,train,6
"[""A person dressed in a tan jacket jumps a quad over a harvested cornfield in front of a small out building."", ""An ATV is airborne over a field in front of a white structure."", ""A man on a four-wheeler jumps near a small building."", ""A man jumps gin the air while riding an ATV"", ""Man on four wheeler in the air.""]","[1450, 1451, 1452, 1453, 1454]",109823397.jpg,290,A man jumps an ATV.,An ATV is jumped by a man.,0,train,6
"[""Two soccer players, one wearing a white uniform and the other in red, try to reach the soccer ball first."", ""A soccer player in a red uniform goes after the ball, fending off a player in white."", ""Two soccer players, one in red, the other in white, racing towards a soccer ball."", ""Two male soccer players on opposing teams are trying to get the soccer ball."", ""Two football players chase after a the ball.""]","[2745, 2746, 2747, 2748, 2749]",118647903.jpg,549,Players chase a ball.,A ball is chased by players.,0,train,4
"[""Blond girl in a yellow-belt martial arts uniform standing in front of a door and carrying a large trophy."", ""A young girl smiles for the camera while holding a large trophy."", ""A girl in a white outfit with a yellow belt is holding a trophy."", ""A young girl in a karate uniform holding a large trophy."", ""Little girl holding a karate trophy.""]","[1840, 1841, 1842, 1843, 1844]",112220869.jpg,368,A girl holds a trophy.,A trophy is held by a girl.,0,train,6
